gene_ENS	gene_OTT	gene_name	logFC	unshrunk.logFC	logCPM	PValue	FDR	gl
ENSMUSG00000025900.12	OTTMUSG00000049985.3	Rp1	0.0111441834886255	0.0111462372865345	4.82512792232482	0.999986139451014	1	Not regulated
ENSMUSG00000025902.13	OTTMUSG00000050014.7	Sox17	-0.755607723878794	-0.755678551224137	5.32697570150569	0.0278396131531527	0.609458099507764	Down-regulated
ENSMUSG00000104238.1	OTTMUSG00000050024.2	Gm37587	-0.83543175956995	-0.841459335125899	-0.757008324258643	0.138263823531779	1	Not regulated
ENSMUSG00000104328.1	OTTMUSG00000050028.1	Gm37323	0.332957314791965	0.333996909311624	-0.566200579726492	0.546005797269645	1	Not regulated
ENSMUSG00000033845.13	OTTMUSG00000029329.3	Mrpl15	-0.0128055890180693	-0.0128082489385289	4.47378970311488	0.999921725359284	1	Not regulated
ENSMUSG00000025903.14	OTTMUSG00000021562.4	Lypla1	0.14982936627702	0.149901277593794	3.46461999650399	0.918874514643036	1	Not regulated
ENSMUSG00000033813.15	OTTMUSG00000042348.1	Tcea1	0.0928214347437654	0.0928876352930396	2.23333651332505	0.870047005871887	1	Not regulated
ENSMUSG00000033793.12	OTTMUSG00000050145.9	Atp6v1h	0.0119983870924792	0.0120013853962955	5.63244477147195	0.999898183254382	1	Not regulated
ENSMUSG00000025907.14	OTTMUSG00000033467.12	Rb1cc1	0.0550667246156912	0.0550669505123087	9.80573750962076	0.99991689486113	1	Not regulated
ENSMUSG00000102706.1	OTTMUSG00000050241.1	Gm7417	-0.14833720399106	-0.148370103709763	3.89220819186922	0.946270707938475	1	Not regulated
ENSMUSG00000103845.1	OTTMUSG00000050243.1	Gm19026	0.0107207751395006	0.0107240855130517	2.85389514893282	0.997527662010068	1	Not regulated
ENSMUSG00000051285.17	OTTMUSG00000043373.5	Pcmtd1	0.361937146583811	0.36745034420862	-0.784763506304961	0.509897619589148	1	Not regulated
ENSMUSG00000097797.6	OTTMUSG00000050305.3	Gm26901	0.0659841359150516	0.066151903211775	0.813902434514861	0.971288757447656	1	Not regulated
ENSMUSG00000025909.16	OTTMUSG00000033160.4	Sntg1	0.138344974823303	0.138418963965835	1.89371216315765	0.999999997555754	1	Not regulated
ENSMUSG00000086235.1	OTTMUSG00000033159.1	Gm16284	0.643856479326977	0.647140979039193	-1.06666107190265	0.215110166230014	1	Not regulated
ENSMUSG00000061024.8	OTTMUSG00000045230.1	Rrs1	0.337611866049492	0.338209919416332	3.52790755324484	0.671594811172092	1	Not regulated
ENSMUSG00000025911.14	OTTMUSG00000022305.3	Adhfe1	0.506823356670017	0.508485801875561	1.1528070867582	0.380948756737079	1	Not regulated
ENSMUSG00000067879.3	OTTMUSG00000022603.1	Vxn	0.687666711718616	0.689245406576444	-0.157126463658425	0.156545032953348	1	Not regulated
ENSMUSG00000025912.16	OTTMUSG00000034736.3	Mybl1	-0.058807546734417	-0.0588106090718025	7.00647642635378	0.998739833306963	1	Not regulated
ENSMUSG00000045210.8	OTTMUSG00000022113.1	Vcpip1	-0.404682733988064	-0.404706102704827	6.23595825322102	0.851015001458373	1	Not regulated
ENSMUSG00000097893.8	OTTMUSG00000045232.2	1700034P13Rik	-0.474648723563184	-0.474770415055397	3.7281526868214	0.578373754016938	1	Not regulated
ENSMUSG00000025915.14	OTTMUSG00000045250.2	Sgk3	0.228294413540426	0.228363428453651	3.98070105890216	0.993070424209991	1	Not regulated
ENSMUSG00000046101.16	OTTMUSG00000021854.3	Mcmdc2	0.38325829352382	0.383951986596445	3.27548665119188	0.52092331017692	1	Not regulated
ENSMUSG00000098234.7	OTTMUSG00000043382.2	Snhg6	-0.00807526506991849	-0.00808385105573509	1.59365506203622	0.997241155872523	1	Not regulated
ENSMUSG00000099032.2	OTTMUSG00000044905.1	Tcf24	0.657471193931433	0.660384376355703	1.80583216591176	0.261508109676535	1	Not regulated
ENSMUSG00000025916.10	OTTMUSG00000026413.4	Ppp1r42	-0.205703609645977	-0.205710559809143	6.41373715009094	0.974118661704893	1	Not regulated
ENSMUSG00000025917.9	OTTMUSG00000029459.3	Cops5	-0.173590274016762	-0.173593382254898	7.6672597989922	0.999578681381179	1	Not regulated
ENSMUSG00000056763.16	OTTMUSG00000027401.8	Cspp1	-0.00547238644797143	-0.00547283040557135	6.06814002588698	0.998683828441894	1	Not regulated
ENSMUSG00000067851.11	OTTMUSG00000033923.2	Arfgef1	0.232006778911079	0.232010129097653	7.76046232608871	0.979119796314241	1	Not regulated
ENSMUSG00000042501.12	OTTMUSG00000024232.1	Cpa6	0.511755403595228	0.512091274634766	1.71390983971726	0.363389261927973	1	Not regulated
ENSMUSG00000048960.13	OTTMUSG00000047927.1	Prex2	2.38048561276188	2.38358231891094	1.15618819677665	2.617099687683e-09	7.76319004023033e-06	Up-regulated
ENSMUSG00000057715.13	OTTMUSG00000033915.2	A830018L16Rik	0.655477888414078	0.657829502635892	0.585913503894103	0.15768842549349	1	Not regulated
ENSMUSG00000097171.1	OTTMUSG00000047994.1	Gm17644	-0.0756725534817114	-0.0757446859946452	1.10069910597812	0.928330021458755	1	Not regulated
ENSMUSG00000101314.1	OTTMUSG00000047515.1	Gm29663	-0.34106797567383	-0.34227961013927	-0.723345919286951	0.543439332821562	1	Not regulated
ENSMUSG00000016918.15	OTTMUSG00000047995.3	Sulf1	0.447855057352194	0.449571944891507	-0.398615438389607	0.406523253042931	1	Not regulated
ENSMUSG00000025938.16	OTTMUSG00000022327.2	Slco5a1	0.0716199339562085	0.0717888358581227	-0.0251572917532913	0.911427828108203	1	Not regulated
ENSMUSG00000099498.1	OTTMUSG00000048027.1	Gm29283	0.00210324500713436	0.00213060627575388	-0.642006979711416	0.997654946498016	1	Not regulated
ENSMUSG00000005886.14	OTTMUSG00000021630.4	Ncoa2	0.260963883448675	0.260974005957512	6.30932612161475	0.774761683464414	1	Not regulated
ENSMUSG00000025935.10	OTTMUSG00000049113.1	Tram1	-0.0145287889855163	-0.0145289498887757	8.31495363435467	0.999999943900354	1	Not regulated
ENSMUSG00000025932.14	OTTMUSG00000049176.2	Eya1	0.57356697987362	0.57401859074315	1.26916110770312	0.265263882125665	1	Not regulated
ENSMUSG00000073737.3	OTTMUSG00000049208.1	Gm10566	2.61607413997508	2.64016184747711	-0.963209000933533	1.9122126545895e-06	0.00066732472208596	Up-regulated
ENSMUSG00000025925.14	OTTMUSG00000047984.2	Terf1	-0.125412165106831	-0.12543472674532	4.87504636389949	0.995948874448086	1	Not regulated
ENSMUSG00000104379.1	OTTMUSG00000048057.1	Gm37509	0.258755090392397	0.260913881603387	-0.412123458862884	0.66195889426149	1	Not regulated
ENSMUSG00000067795.13	OTTMUSG00000022165.2	4930444P10Rik	-0.258029150434362	-0.258040720665202	6.14978750352035	0.997372522375729	1	Not regulated
ENSMUSG00000043716.13	OTTMUSG00000016936.3	Rpl7	-0.070567217884879	-0.0705697218631106	7.00916307173994	0.999811051933405	1	Not regulated
ENSMUSG00000025921.7	OTTMUSG00000025248.1	Rdh10	0.257104724950868	0.257385138496339	1.53978196981221	0.702223463638404	1	Not regulated
ENSMUSG00000025920.19	OTTMUSG00000033135.7	Stau2	0.98486610631185	0.989681973453791	-0.206151843125414	0.0227415606683926	0.537500759514379	Up-regulated
ENSMUSG00000089982.7	OTTMUSG00000034215.1	Gm7568	0.128312584751667	0.128479977512444	0.746586576639426	0.857190875386358	1	Not regulated
ENSMUSG00000025939.17	OTTMUSG00000029683.3	Ube2w	-0.0458980903932016	-0.0459028706776454	5.02572739293577	0.99547970848953	1	Not regulated
ENSMUSG00000102457.1	OTTMUSG00000048075.1	Gm38342	-0.0723016766505104	-0.0723247861157886	3.40406567610293	0.996993306933714	1	Not regulated
ENSMUSG00000079658.9	OTTMUSG00000048076.2	Eloc	-0.199799740715933	-0.199811454095332	5.92732479575605	0.995511210608623	1	Not regulated
ENSMUSG00000097744.1	OTTMUSG00000048077.1	D030040B21Rik	-0.221105151027564	-0.221248050844289	2.23153247246126	0.965122240949068	1	Not regulated
ENSMUSG00000025940.6	OTTMUSG00000042171.1	Tmem70	-0.0745321401510108	-0.074584230580303	3.58582007136096	0.996903426474851	1	Not regulated
ENSMUSG00000091020.3	OTTMUSG00000048082.1	Gm5828	0.104524424481655	0.104692174408626	0.40790519986114	0.85966249616855	1	Not regulated
ENSMUSG00000042686.5	OTTMUSG00000048149.2	Jph1	-0.768600503042638	-0.771686398581278	-0.70847389494862	0.0926656676451504	1	Not regulated
ENSMUSG00000025777.8	OTTMUSG00000022300.2	Gdap1	0.262908863991698	0.262974993909638	2.98427537568854	0.674465678666098	1	Not regulated
ENSMUSG00000099899.1	OTTMUSG00000048162.1	Gm28784	-0.0332859472432251	-0.0333307883821232	0.778925938861318	0.95980841222244	1	Not regulated
ENSMUSG00000101589.1	OTTMUSG00000048165.1	Rbm6-ps1	0.552256281754796	0.554737611530301	-0.859113894928472	0.287523369410255	1	Not regulated
ENSMUSG00000025776.13	OTTMUSG00000029743.3	Crispld1	0.417964622504952	0.419296707544637	-0.348126148270189	0.441382988076806	1	Not regulated
ENSMUSG00000067773.6	OTTMUSG00000020948.4	Defb41	0.522038329331101	0.524061309819189	-0.217120206190743	0.321900234966813	1	Not regulated
ENSMUSG00000043760.16	OTTMUSG00000026248.2	Pkhd1	1.33181235878482	1.33833999556872	-0.808889656657991	0.000600991943200874	0.0417830258011295	Up-regulated
ENSMUSG00000089914.2	OTTMUSG00000026247.2	4930486I03Rik	0.751072536440074	0.751612564135184	1.60164992627136	0.0770500072050776	1	Not regulated
ENSMUSG00000041859.10	OTTMUSG00000048358.1	Mcm3	0.441570538525709	0.444201554655847	2.13021376599291	0.452166376204373	1	Not regulated
ENSMUSG00000025931.15	OTTMUSG00000048364.1	Paqr8	-0.424397636149848	-0.424424593835346	5.83465318708392	0.823767623178487	1	Not regulated
ENSMUSG00000041809.5	OTTMUSG00000029838.3	Efhc1	-0.192801685126189	-0.192802939277349	8.96661508714202	0.999999988366552	1	Not regulated
ENSMUSG00000041779.5	OTTMUSG00000026556.3	Tram2	0.638474802628488	0.638510321963136	5.8954359215289	0.128443619397242	1	Not regulated
ENSMUSG00000025934.15	OTTMUSG00000026333.4	Gsta3	2.11875813261988	2.15378532680719	0.793949983884798	0.00846248845844773	0.267998878262371	Up-regulated
ENSMUSG00000096375.2	OTTMUSG00000048504.1	Gm7094	-0.29103005964263	-0.291536179053613	0.565690130151879	0.694885733444531	1	Not regulated
ENSMUSG00000028033.16	OTTMUSG00000019675.5	Kcnq5	-0.314514709988093	-0.31631241824327	-0.49861314178746	0.573281736319477	1	Not regulated
ENSMUSG00000073730.2	OTTMUSG00000046242.1	4933415F23Rik	-0.0654087933829205	-0.0654093588540362	8.65046421777213	0.999994690016169	1	Not regulated
ENSMUSG00000026155.13	OTTMUSG00000026521.4	Smap1	-0.0455018075755049	-0.0455024414021619	7.44343269777957	0.999983997777001	1	Not regulated
ENSMUSG00000026154.4	OTTMUSG00000022115.3	Sdhaf4	-0.068830250415898	-0.0688417360857678	4.6918041953465	0.982269796610944	1	Not regulated
ENSMUSG00000026153.15	OTTMUSG00000046269.2	Fam135a	0.0144291285195515	0.0144293101103933	8.2206715051958	0.999920392334833	1	Not regulated
ENSMUSG00000102398.1	OTTMUSG00000046273.1	Gm37580	0.136700955086018	0.136900143629823	2.03290409257167	0.932586262719883	1	Not regulated
ENSMUSG00000026147.16	OTTMUSG00000022796.1	Col9a1	1.06618981108312	1.06653595351232	3.33554651845297	0.000119563421544251	0.014596557863115	Up-regulated
ENSMUSG00000026141.13	OTTMUSG00000021418.1	Col19a1	0.679890346499682	0.680096064834696	2.73362983608494	0.129459846525307	1	Not regulated
ENSMUSG00000073725.8	OTTMUSG00000046322.2	Lmbrd1	0.0659291073287564	0.0659315973646789	5.79840919560049	0.999964487251441	1	Not regulated
ENSMUSG00000099392.1	OTTMUSG00000046369.1	Gm29414	-0.114005886460008	-0.114112959236305	1.34787098687911	0.965576724479568	1	Not regulated
ENSMUSG00000033569.17	OTTMUSG00000025352.6	Adgrb3	0.545044579767417	0.545568378676628	1.6298628191752	0.330381212033789	1	Not regulated
ENSMUSG00000073722.3	OTTMUSG00000039939.1	4931408C20Rik	0.304043802453744	0.304360286099214	1.26258963605493	0.597669634489694	1	Not regulated
ENSMUSG00000048411.4	OTTMUSG00000048685.1	Gm597	0.0120134796122183	0.012018314987615	3.90689297269246	0.999336622917155	1	Not regulated
ENSMUSG00000081557.2	OTTMUSG00000021958.2	Gm5697	-0.586270662220799	-0.598331209522884	-0.113668735879846	0.29923416206586	1	Not regulated
ENSMUSG00000053185.2	OTTMUSG00000048793.1	Gm9898	0.721711506956586	0.723694197236463	-0.382110208099432	0.134606473002276	1	Not regulated
ENSMUSG00000048874.15	OTTMUSG00000048797.4	Phf3	-0.578193486047829	-0.578238921615408	5.53133596478553	0.25919736769299	1	Not regulated
ENSMUSG00000086727.8	OTTMUSG00000026557.6	4931428L18Rik	-0.230686669256813	-0.230721808862692	4.6095050847906	0.999384779866263	1	Not regulated
ENSMUSG00000026063.4	OTTMUSG00000026559.3	Pih1d3	-0.221624202565563	-0.221714550115714	3.49793620865925	0.842924349134206	1	Not regulated
ENSMUSG00000082159.2	OTTMUSG00000021610.2	Gm7910	1.75964576399473	1.7652651632874	-0.362023907114131	5.02490983859291e-05	0.00784503029011198	Up-regulated
ENSMUSG00000102865.1	OTTMUSG00000043097.1	Gm9839	0.019523102994791	0.0195271370561304	3.00357086300428	0.991607442468129	1	Not regulated
ENSMUSG00000091318.2	OTTMUSG00000048930.1	Gm5415	-0.171698101366029	-0.171712913603142	4.31229406341753	0.825434957457369	1	Not regulated
ENSMUSG00000026134.11	OTTMUSG00000049047.3	Prim2	-0.234091364802945	-0.234132089618812	4.98360454885675	0.998672660494332	1	Not regulated
ENSMUSG00000103746.1	OTTMUSG00000044989.2	1700001G17Rik	0.0270826978450806	0.0271060974394104	2.55841820400009	0.997927314540133	1	Not regulated
ENSMUSG00000004768.14	OTTMUSG00000021871.6	Rab23	-0.18159754850441	-0.181628833909445	5.42742421014485	0.9853857954806	1	Not regulated
ENSMUSG00000042215.8	OTTMUSG00000021814.3	Bag2	0.579256008559782	0.584469885063508	0.000203844409494987	0.295081602399991	1	Not regulated
ENSMUSG00000042197.13	OTTMUSG00000021885.18	Zfp451	0.181613073928758	0.18161436254545	8.43902489550696	0.999394358883088	1	Not regulated
ENSMUSG00000026131.18	OTTMUSG00000044431.13	Dst	-0.175702746631758	-0.175704392115512	8.39291253671015	0.951040169378684	1	Not regulated
ENSMUSG00000042111.9	OTTMUSG00000049472.1	Ccdc115	0.175437807171494	0.175849372367593	2.91722186487679	0.759284160453463	1	Not regulated
ENSMUSG00000026127.13	OTTMUSG00000029577.4	Imp4	-0.146005533548183	-0.146033002769656	4.84652992016434	0.995657611783333	1	Not regulated
ENSMUSG00000100280.2	OTTMUSG00000049500.3	Gm28417	-0.192559609224623	-0.192889056880952	1.65521793502316	0.906387975314573	1	Not regulated
ENSMUSG00000101223.6	OTTMUSG00000049473.2	4930568A12Rik	-0.0312879476539983	-0.0312939999113921	4.24614068109432	0.99518933945461	1	Not regulated
ENSMUSG00000026125.9	OTTMUSG00000049474.1	Prss39	-0.295951945661749	-0.295954782473534	8.30302623071035	0.937794330207724	1	Not regulated
ENSMUSG00000037529.13	OTTMUSG00000022629.4	Prss40	-0.163035077051057	-0.163043400910413	5.88933541345293	0.986781083417355	1	Not regulated
ENSMUSG00000045815.4	OTTMUSG00000045359.1	1700101I19Rik	-0.0918815048388883	-0.091919429706086	3.35733692513955	0.94231511866847	1	Not regulated
ENSMUSG00000045174.10	OTTMUSG00000049476.2	Amer3	-0.263249515278404	-0.265172172334811	0.431956174973075	0.671566705382061	1	Not regulated
ENSMUSG00000037509.20	OTTMUSG00000033276.14	Arhgef4	1.90156113951746	1.9059311681761	0.451041773465155	1.64863203654669e-07	0.000133374331756627	Up-regulated
ENSMUSG00000037503.12	OTTMUSG00000021855.4	Fam168b	0.274151730132079	0.274287319991043	3.61264040083864	0.73855757951763	1	Not regulated
ENSMUSG00000026123.11	OTTMUSG00000029565.6	Plekhb2	0.334530971036908	0.334797746937545	3.71673631112353	0.622306759059854	1	Not regulated
ENSMUSG00000104417.1	OTTMUSG00000050187.1	Gm37068	0.256653975773389	0.257549097766053	-0.639008702400829	0.87720367669736	1	Not regulated
ENSMUSG00000102531.1	OTTMUSG00000049893.1	1110002O04Rik	-0.105346313035725	-0.105547195900402	-0.0108476722498535	0.998965937649416	1	Not regulated
ENSMUSG00000103708.1	OTTMUSG00000050189.1	Gm33222	0.165960725196122	0.166169273167258	2.31544529044385	0.952388187797091	1	Not regulated
ENSMUSG00000104201.1	OTTMUSG00000049895.1	4930535G08Rik	-0.0263807284533525	-0.0264737147999388	0.607128629571154	0.97464930819785	1	Not regulated
ENSMUSG00000045216.7	OTTMUSG00000029555.3	Hs6st1	0.843105674871991	0.848964408720887	-0.161275577779349	0.0811194241005023	1	Not regulated
ENSMUSG00000037470.14	OTTMUSG00000037695.3	Uggt1	0.301273812846476	0.301511361106996	3.03657126546046	0.75755376620237	1	Not regulated
ENSMUSG00000037447.16	OTTMUSG00000021515.5	Arid5a	-0.0778960747967464	-0.0781740815970497	1.3806213095996	0.924256591981955	1	Not regulated
ENSMUSG00000102762.1	OTTMUSG00000050131.1	4930403P22Rik	0.587137089282052	0.587993774768984	0.577488211104689	0.255285233540458	1	Not regulated
ENSMUSG00000010453.12	OTTMUSG00000049477.4	Kansl3	-0.0385054021474512	-0.0385066128272148	8.06044185690006	0.999602769986936	1	Not regulated
ENSMUSG00000037432.15	OTTMUSG00000033700.4	Fer1l5	0.0853606621618558	0.0853615180031847	7.76029928571121	0.884295034792579	1	Not regulated
ENSMUSG00000001143.13	OTTMUSG00000021558.4	Lman2l	-0.138320799982286	-0.138332815217255	4.88289470924751	0.943822530230721	1	Not regulated
ENSMUSG00000037408.10	OTTMUSG00000033420.2	Cnnm4	0.260630658400694	0.260669902764281	5.81656415305933	0.977375728757533	1	Not regulated
ENSMUSG00000001138.13	OTTMUSG00000021763.2	Cnnm3	0.0961351240427645	0.0972130338435381	1.33165410750759	0.875876692894447	1	Not regulated
ENSMUSG00000079610.9	OTTMUSG00000049837.2	Ankrd39	-0.365290122508988	-0.36613553561969	2.16997253995924	0.592673558290102	1	Not regulated
ENSMUSG00000026121.13	OTTMUSG00000020876.17	Sema4c	-0.0868993212659494	-0.0869090105571119	5.25446876280761	0.998526713706332	1	Not regulated
ENSMUSG00000046337.17	OTTMUSG00000021818.6	Fam178b	-0.0523301679912485	-0.0523305312553664	9.17535441971359	0.999999997511712	1	Not regulated
ENSMUSG00000061518.11	OTTMUSG00000049480.2	Cox5b	-0.154616387842112	-0.154623427110744	6.47099843770403	0.99606920184584	1	Not regulated
ENSMUSG00000037351.9	OTTMUSG00000034164.4	Actr1b	-0.0491120581744135	-0.0491155493134679	5.5389824957272	0.999990749180453	1	Not regulated
ENSMUSG00000102416.4	OTTMUSG00000049901.4	4933424G06Rik	-0.140589285872016	-0.140597614792424	5.13474415068123	0.996546431340161	1	Not regulated
ENSMUSG00000026117.10	OTTMUSG00000049481.5	Zap70	-0.30989087254577	-0.310023573085326	2.32710947389796	0.741100487665051	1	Not regulated
ENSMUSG00000026116.11	OTTMUSG00000049482.5	Tmem131	-0.159126819989809	-0.159135939635029	6.36748398585394	0.992102767796482	1	Not regulated
ENSMUSG00000050122.18	OTTMUSG00000029372.7	Vwa3b	0.101377659292071	0.101378848878599	7.65121840715367	0.99983134876927	1	Not regulated
ENSMUSG00000026113.17	OTTMUSG00000033181.6	Inpp4a	0.15546376290979	0.15548601617825	4.09306502146881	0.992979788555305	1	Not regulated
ENSMUSG00000086064.1	OTTMUSG00000033184.1	4930439A04Rik	0.312803287214065	0.312958083056522	2.0712269021139	0.637239659429398	1	Not regulated
ENSMUSG00000102879.1	OTTMUSG00000050386.1	Gm37135	0.0642652238026255	0.0644048201851389	-0.316959205493755	0.914632165612618	1	Not regulated
ENSMUSG00000026112.7	OTTMUSG00000022117.2	Coa5	0.0843091740048143	0.0843151385692995	6.32888184757583	0.999830246139651	1	Not regulated
ENSMUSG00000026111.15	OTTMUSG00000021774.21	Unc50	0.00445436589339675	0.00445617516138778	4.94175631872336	0.998664048032231	1	Not regulated
ENSMUSG00000026110.15	OTTMUSG00000033899.7	Mgat4a	0.0772784537313909	0.0773387930504284	1.43152344061889	0.999999986687174	1	Not regulated
ENSMUSG00000103948.1	OTTMUSG00000050260.1	4930594C11Rik	-0.00718606643300925	-0.00720577809396786	0.0959893497843566	0.999937148586166	1	Not regulated
ENSMUSG00000026090.16	OTTMUSG00000030326.2	2010300C02Rik	-0.212124165298263	-0.21221933011204	2.25382966554391	0.842455128105012	1	Not regulated
ENSMUSG00000104365.1	OTTMUSG00000050560.1	4930470B04Rik	-0.133126658753585	-0.133174236941182	2.41678905016735	0.912049483254608	1	Not regulated
ENSMUSG00000060771.14	OTTMUSG00000023825.6	Tsga10	-0.0103026035406313	-0.0103026883030006	8.57637066952777	0.999999997550366	1	Not regulated
ENSMUSG00000097268.1	OTTMUSG00000050387.1	Gm26805	-0.101063899854244	-0.101351133452469	0.329022414445891	0.991636329046354	1	Not regulated
ENSMUSG00000037216.5	OTTMUSG00000022093.3	Lipt1	-0.133047747523516	-0.133108944937935	3.16427435302773	0.995121946986378	1	Not regulated
ENSMUSG00000026088.15	OTTMUSG00000026563.5	Mitd1	0.10827180873725	0.109617427408202	0.230572039201914	0.853132329879001	1	Not regulated
ENSMUSG00000026087.11	OTTMUSG00000026562.6	Mrpl30	-0.113774723477411	-0.113784532839854	5.24159964777223	0.999855045634618	1	Not regulated
ENSMUSG00000087374.1	OTTMUSG00000022173.1	Gm15457	0.238956223698972	0.242502193895279	-0.843978546216675	0.712935724640696	1	Not regulated
ENSMUSG00000058407.12	OTTMUSG00000026595.7	Txndc9	-0.201918858715896	-0.20192543390033	6.53523980135171	0.999794976607447	1	Not regulated
ENSMUSG00000026083.12	OTTMUSG00000049483.2	Eif5b	-0.251185331015498	-0.251188113608875	7.82154841744719	0.792891189617592	1	Not regulated
ENSMUSG00000026082.11	OTTMUSG00000049485.3	Rev1	-0.208716636068891	-0.208767485698702	5.18442524727756	0.836681741357616	1	Not regulated
ENSMUSG00000102716.1	OTTMUSG00000050263.1	Gm5099	-0.0814943457394407	-0.0815627639584525	1.39315224181223	0.904800311424241	1	Not regulated
ENSMUSG00000037138.17	OTTMUSG00000019698.6	Aff3	0.803408314213434	0.804809062735024	0.908173782805828	0.0316311371267849	0.666807072420958	Up-regulated
ENSMUSG00000085391.1	OTTMUSG00000030948.1	Gm16150	0.96234469132681	0.967050952893156	-1.00597162814562	0.063833306328061	1	Not regulated
ENSMUSG00000026080.13	OTTMUSG00000049487.3	Chst10	1.5871465024195	1.60012127395736	-1.22383987664792	0.00049117877521041	0.0367310917697264	Up-regulated
ENSMUSG00000026078.10	OTTMUSG00000050275.4	Pdcl3	0.812100409742332	0.820940725633305	-0.698010194347696	0.121516937186052	1	Not regulated
ENSMUSG00000104188.1	OTTMUSG00000050517.1	Gm37821	-0.181079397729653	-0.181215213243366	1.31470180339223	0.99999282355471	1	Not regulated
ENSMUSG00000073702.11	OTTMUSG00000050276.2	Rpl31	-0.174885914503272	-0.174900675043832	5.97459684831782	0.954804114423821	1	Not regulated
ENSMUSG00000003134.10	OTTMUSG00000050277.3	Tbc1d8	1.06062777628778	1.06298347109483	0.779597887328906	0.00212747935854827	0.104820166793445	Up-regulated
ENSMUSG00000003135.15	OTTMUSG00000026590.3	Cnot11	0.0841727057005384	0.0841840399163471	5.12275767740258	0.999494499028293	1	Not regulated
ENSMUSG00000048234.13	OTTMUSG00000021879.2	Rnf149	0.891041054240646	0.895824366383367	1.42012451938128	0.129218895960189	1	Not regulated
ENSMUSG00000050967.5	OTTMUSG00000049490.1	Creg2	-0.452829125121365	-0.453368021856947	1.96972684549152	0.542621482456149	1	Not regulated
ENSMUSG00000057173.8	OTTMUSG00000033905.2	Rfx8	-0.183214231683026	-0.183217937499272	7.46860839368834	0.940286460937535	1	Not regulated
ENSMUSG00000101634.6	OTTMUSG00000045299.2	1700066B17Rik	0.103745965666738	0.103780390512728	2.65829053261224	0.924507085620376	1	Not regulated
ENSMUSG00000026074.15	OTTMUSG00000050440.4	Map4k4	0.783721058156984	0.785276040262023	1.42226778680595	0.0723298392991082	1	Not regulated
ENSMUSG00000026072.12	OTTMUSG00000050518.3	Il1r1	0.48182548850907	0.483059275813053	0.392111864323428	0.537811160035904	1	Not regulated
ENSMUSG00000026069.15	OTTMUSG00000037806.4	Il1rl1	2.00305209868191	2.02070779122526	-1.51081991215357	0.000565310795163956	0.0405492802687484	Up-regulated
ENSMUSG00000041945.12	OTTMUSG00000022617.2	Mfsd9	0.219161753101622	0.219784519501902	0.575188335661332	0.697256523117486	1	Not regulated
ENSMUSG00000104072.1	OTTMUSG00000050477.1	4930448I06Rik	-0.2022533013659	-0.202735948198174	-0.19813944187012	0.760395975890429	1	Not regulated
ENSMUSG00000060424.14	OTTMUSG00000039880.3	Pantr1	-0.456149337229133	-0.460704543727808	-0.703529515505344	0.393909430155161	1	Not regulated
ENSMUSG00000045515.3	OTTMUSG00000022569.2	Pou3f3	-0.0662288940028827	-0.0665303294123976	0.905198355318739	0.92577918328665	1	Not regulated
ENSMUSG00000060679.14	OTTMUSG00000046302.2	Mrps9	0.00441969864445143	0.00442021742507618	4.96504914410779	0.999962845619446	1	Not regulated
ENSMUSG00000070939.9	OTTMUSG00000046304.4	Tgfbrap1	-0.0175457797666643	-0.0175521921270694	3.42529318402174	0.983254087563486	1	Not regulated
ENSMUSG00000010290.7	OTTMUSG00000021985.1	AI597479	-0.0882094411785771	-0.0882183379630114	5.08059105866976	0.999922857123942	1	Not regulated
ENSMUSG00000008136.14	OTTMUSG00000046311.2	Fhl2	-0.758817610069466	-0.785960080904813	0.810933139795039	0.505495704995608	1	Not regulated
ENSMUSG00000099576.1	OTTMUSG00000046348.1	Gm29040	1.35339515672064	1.35858976316239	-0.419472733950838	0.00499133754074972	0.190400244752377	Up-regulated
ENSMUSG00000066877.11	OTTMUSG00000021065.5	Nck2	0.374769779478869	0.374868480510364	2.98115644155138	0.605729065703954	1	Not regulated
ENSMUSG00000103945.1	OTTMUSG00000046354.1	Gm38228	1.20380882282138	1.20908135004208	-0.665500266602401	0.0346836768648708	0.707102039909475	Up-regulated
ENSMUSG00000057363.12	OTTMUSG00000030350.4	Uxs1	0.297496324079953	0.298013370950003	2.06224075847327	0.598064792515721	1	Not regulated
ENSMUSG00000041763.14	OTTMUSG00000046400.3	Tpp2	0.0481240221351893	0.0481243517934591	8.97033418052327	0.999942876517699	1	Not regulated
ENSMUSG00000091844.1	NA	Gm8251	0.239609243026503	0.239646624731261	4.01819668848975	0.797190453947873	1	Not regulated
ENSMUSG00000026049.11	OTTMUSG00000034051.3	Tex30	-0.253066583390843	-0.253144661776337	5.0858471839556	0.859680043573015	1	Not regulated
ENSMUSG00000041684.11	OTTMUSG00000023025.4	Bivm	0.333983057517316	0.33528063756564	-0.536462905336629	0.557528094629476	1	Not regulated
ENSMUSG00000026048.16	OTTMUSG00000021431.3	Ercc5	0.270276905278586	0.270330633049334	3.72227362220566	0.897949762357269	1	Not regulated
ENSMUSG00000100769.1	OTTMUSG00000046689.1	Gm28893	0.442625659575731	0.443825110842899	-0.406656698292095	0.420037203416509	1	Not regulated
ENSMUSG00000026043.18	OTTMUSG00000021335.3	Col3a1	0.519845219082373	0.520913373719461	2.06033194456796	0.357844055476186	1	Not regulated
